DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, comb, up,0,-2.4,2.4,100.0,140.0,0.0,1.0," ""(0.933791*((1.+(0.0115268*x))/(1.+(0.0103699*x))))+0.011785224080085754"" "
0, comb, up,0,-2.4,2.4,140.0,200.0,0.0,1.0," ""(0.933791*((1.+(0.0115268*x))/(1.+(0.0103699*x))))+0.012215510942041874"" "
0, comb, up,0,-2.4,2.4,200.0,300.0,0.0,1.0," ""(0.933791*((1.+(0.0115268*x))/(1.+(0.0103699*x))))+0.014544816687703133"" "
0, comb, up,0,-2.4,2.4,300.0,600.0,0.0,1.0," ""(0.933791*((1.+(0.0115268*x))/(1.+(0.0103699*x))))+0.026683652773499489"" "
0, comb, up,0,-2.4,2.4,600.0,1000.0,0.0,1.0," ""(0.933791*((1.+(0.0115268*x))/(1.+(0.0103699*x))))+0.055047694593667984"" "
1, comb, central,1,-2.4,2.4,20.0,1000.0,0.0,1.0," ""0.653526*((1.+(0.220245*x))/(1.+(0.14383*x)))"" "
1, comb, central,0,-2.4,2.4,20.0,1000.0,0.0,1.0," ""0.653526*((1.+(0.220245*x))/(1.+(0.14383*x)))"" "
1, comb, down,1,-2.4,2.4,20.0,30.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.13138505816459656"" "
1, comb, down,1,-2.4,2.4,30.0,50.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.047536440193653107"" "
1, comb, down,1,-2.4,2.4,50.0,70.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.042522255331277847"" "
1, comb, down,1,-2.4,2.4,70.0,100.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.039602756500244141"" "
1, comb, down,1,-2.4,2.4,100.0,140.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.038736090064048767"" "
1, comb, down,1,-2.4,2.4,140.0,200.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.058426573872566223"" "
1, comb, down,1,-2.4,2.4,200.0,300.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.048853777348995209"" "
1, comb, down,1,-2.4,2.4,300.0,600.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.10452167689800262"" "
1, comb, down,1,-2.4,2.4,600.0,1000.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.14962516725063324"" "
1, comb, down,0,-2.4,2.4,20.0,30.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.043795019388198853"" "
1, comb, down,0,-2.4,2.4,30.0,50.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.015845479443669319"" "
1, comb, down,0,-2.4,2.4,50.0,70.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.014174085110425949"" "
1, comb, down,0,-2.4,2.4,70.0,100.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.013200919143855572"" "
1, comb, down,0,-2.4,2.4,100.0,140.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.012912030331790447"" "
1, comb, down,0,-2.4,2.4,140.0,200.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.019475525245070457"" "
1, comb, down,0,-2.4,2.4,200.0,300.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.01628459244966507"" "
1, comb, down,0,-2.4,2.4,300.0,600.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.034840557724237442"" "
1, comb, down,0,-2.4,2.4,600.0,1000.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.049875054508447647"" "
1, comb, up,1,-2.4,2.4,20.0,30.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.13138505816459656"" "
1, comb, up,1,-2.4,2.4,30.0,50.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.047536440193653107"" "
1, comb, up,1,-2.4,2.4,50.0,70.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.042522255331277847"" "
1, comb, up,1,-2.4,2.4,70.0,100.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.039602756500244141"" "
1, comb, up,1,-2.4,2.4,100.0,140.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.038736090064048767"" "
1, comb, up,1,-2.4,2.4,140.0,200.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.058426573872566223"" "
1, comb, up,1,-2.4,2.4,200.0,300.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.048853777348995209"" "
1, comb, up,1,-2.4,2.4,300.0,600.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.10452167689800262"" "
1, comb, up,1,-2.4,2.4,600.0,1000.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.14962516725063324"" "
1, comb, up,0,-2.4,2.4,20.0,30.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.043795019388198853"" "
1, comb, up,0,-2.4,2.4,30.0,50.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.015845479443669319"" "
1, comb, up,0,-2.4,2.4,50.0,70.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.014174085110425949"" "
1, comb, up,0,-2.4,2.4,70.0,100.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.013200919143855572"" "
1, comb, up,0,-2.4,2.4,100.0,140.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.012912030331790447"" "
1, comb, up,0,-2.4,2.4,140.0,200.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.019475525245070457"" "
1, comb, up,0,-2.4,2.4,200.0,300.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.01628459244966507"" "
1, comb, up,0,-2.4,2.4,300.0,600.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.034840557724237442"" "
1, comb, up,0,-2.4,2.4,600.0,1000.0,0.0,1.0," ""(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.049875054508447647"" "
2, comb, central,1,-2.4,2.4,20.0,1000.0,0.0,1.0," ""0.495614*((1.+(0.371043*x))/(1.+(0.184225*x)))"" "
2, comb, central,0,-2.4,2.4,20.0,1000.0,0.0,1.0," ""0.495614*((1.+(0.371043*x))/(1.+(0.184225*x)))"" "
2, comb, down,1,-2.4,2.4,20.0,30.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.22694864869117737"" "
2, comb, down,1,-2.4,2.4,30.0,50.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.055825173854827881"" "
2, comb, down,1,-2.4,2.4,50.0,70.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.052200373262166977"" "
2, comb, down,1,-2.4,2.4,70.0,100.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.050204727798700333"" "
2, comb, down,1,-2.4,2.4,100.0,140.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.049714159220457077"" "
2, comb, down,1,-2.4,2.4,140.0,200.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.051758937537670135"" "
2, comb, down,1,-2.4,2.4,200.0,300.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.073140658438205719"" "
2, comb, down,1,-2.4,2.4,300.0,600.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.13592979311943054"" "
2, comb, down,1,-2.4,2.4,600.0,1000.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.18847651779651642"" "
2, comb, down,0,-2.4,2.4,20.0,30.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.064842469990253448"" "
2, comb, down,0,-2.4,2.4,30.0,50.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.015950050204992294"" "
2, comb, down,0,-2.4,2.4,50.0,70.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.014914392493665218"" "
2, comb, down,0,-2.4,2.4,70.0,100.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.014344207942485809"" "
2, comb, down,0,-2.4,2.4,100.0,140.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.014204045757651329"" "
2, comb, down,0,-2.4,2.4,140.0,200.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.014788268133997917"" "
2, comb, down,0,-2.4,2.4,200.0,300.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.020897330716252327"" "
2, comb, down,0,-2.4,2.4,300.0,600.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.03883708268404007"" "
2, comb, down,0,-2.4,2.4,600.0,1000.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.053850434720516205"" "
2, comb, up,1,-2.4,2.4,20.0,30.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.22694864869117737"" "
2, comb, up,1,-2.4,2.4,30.0,50.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.055825173854827881"" "
2, comb, up,1,-2.4,2.4,50.0,70.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.052200373262166977"" "
2, comb, up,1,-2.4,2.4,70.0,100.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.050204727798700333"" "
2, comb, up,1,-2.4,2.4,100.0,140.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.049714159220457077"" "
2, comb, up,1,-2.4,2.4,140.0,200.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.051758937537670135"" "
2, comb, up,1,-2.4,2.4,200.0,300.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.073140658438205719"" "
2, comb, up,1,-2.4,2.4,300.0,600.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.13592979311943054"" "
2, comb, up,1,-2.4,2.4,600.0,1000.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.18847651779651642"" "
2, comb, up,0,-2.4,2.4,20.0,30.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.064842469990253448"" "
2, comb, up,0,-2.4,2.4,30.0,50.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.015950050204992294"" "
2, comb, up,0,-2.4,2.4,50.0,70.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.014914392493665218"" "
2, comb, up,0,-2.4,2.4,70.0,100.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.014344207942485809"" "
2, comb, up,0,-2.4,2.4,100.0,140.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.014204045757651329"" "
2, comb, up,0,-2.4,2.4,140.0,200.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.014788268133997917"" "
2, comb, up,0,-2.4,2.4,200.0,300.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.020897330716252327"" "
2, comb, up,0,-2.4,2.4,300.0,600.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.03883708268404007"" "
2, comb, up,0,-2.4,2.4,600.0,1000.0,0.0,1.0," ""(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.053850434720516205"" "
0, mujets, central,1,-2.4,2.4,20.0,1000.0,0.0,1.0," ""0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))"" "
0, mujets, central,0,-2.4,2.4,20.0,1000.0,0.0,1.0," ""0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))"" "
0, mujets, down,1,-2.4,2.4,20.0,30.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.10010679066181183"" "
0, mujets, down,1,-2.4,2.4,30.0,50.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.079259693622589111"" "
0, mujets, down,1,-2.4,2.4,50.0,70.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.047392554581165314"" "
0, mujets, down,1,-2.4,2.4,70.0,100.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.053896017372608185"" "
0, mujets, down,1,-2.4,2.4,100.0,140.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.077277041971683502"" "
0, mujets, down,1,-2.4,2.4,140.0,200.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.092712901532649994"" "
0, mujets, down,1,-2.4,2.4,200.0,300.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.08694746345281601"" "
0, mujets, down,1,-2.4,2.4,300.0,600.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.08482871949672699"" "
0, mujets, down,1,-2.4,2.4,600.0,1000.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.13743233680725098"" "
0, mujets, down,0,-2.4,2.4,20.0,30.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.040042717009782791"" "
0, mujets, down,0,-2.4,2.4,30.0,50.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.031703878194093704"" "
0, mujets, down,0,-2.4,2.4,50.0,70.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.018957022577524185"" "
0, mujets, down,0,-2.4,2.4,70.0,100.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.021558407694101334"" "
0, mujets, down,0,-2.4,2.4,100.0,140.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.030910816043615341"" "
0, mujets, down,0,-2.4,2.4,140.0,200.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.037085160613059998"" "
0, mujets, down,0,-2.4,2.4,200.0,300.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.034778986126184464"" "
0, mujets, down,0,-2.4,2.4,300.0,600.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.033931486308574677"" "
0, mujets, down,0,-2.4,2.4,600.0,1000.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.05497293546795845"" "
0, mujets, up,1,-2.4,2.4,20.0,30.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.10010679066181183"" "
0, mujets, up,1,-2.4,2.4,30.0,50.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.079259693622589111"" "
0, mujets, up,1,-2.4,2.4,50.0,70.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.047392554581165314"" "
0, mujets, up,1,-2.4,2.4,70.0,100.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.053896017372608185"" "
0, mujets, up,1,-2.4,2.4,100.0,140.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.077277041971683502"" "
0, mujets, up,1,-2.4,2.4,140.0,200.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.092712901532649994"" "
0, mujets, up,1,-2.4,2.4,200.0,300.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.08694746345281601"" "
0, mujets, up,1,-2.4,2.4,300.0,600.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.08482871949672699"" "
0, mujets, up,1,-2.4,2.4,600.0,1000.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.13743233680725098"" "
0, mujets, up,0,-2.4,2.4,20.0,30.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.040042717009782791"" "
0, mujets, up,0,-2.4,2.4,30.0,50.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.031703878194093704"" "
0, mujets, up,0,-2.4,2.4,50.0,70.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.018957022577524185"" "
0, mujets, up,0,-2.4,2.4,70.0,100.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.021558407694101334"" "
0, mujets, up,0,-2.4,2.4,100.0,140.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.030910816043615341"" "
0, mujets, up,0,-2.4,2.4,140.0,200.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.037085160613059998"" "
0, mujets, up,0,-2.4,2.4,200.0,300.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.034778986126184464"" "
0, mujets, up,0,-2.4,2.4,300.0,600.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.033931486308574677"" "
0, mujets, up,0,-2.4,2.4,600.0,1000.0,0.0,1.0," ""(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.05497293546795845"" "
1, mujets, central,1,-2.4,2.4,20.0,1000.0,0.0,1.0," ""0.219013*((1.+(1.59691*x))/(1.+(0.343503*x)))"" "
1, mujets, central,0,-2.4,2.4,20.0,1000.0,0.0,1.0," ""0.219013*((1.+(1.59691*x))/(1.+(0.343503*x)))"" "
1, mujets, down,1,-2.4,2.4,20.0,30.0,0.0,1.0," ""(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.13922411203384399"" "
1, mujets, down,1,-2.4,2.4,30.0,50.0,0.0,1.0," ""(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.089888900518417358"" "
1, mujets, down,1,-2.4,2.4,50.0,70.0,0.0,1.0," ""(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.11380764842033386"" "
1, mujets, down,1,-2.4,2.4,70.0,100.0,0.0,1.0," ""(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.10816073417663574"" "
1, mujets, down,1,-2.4,2.4,100.0,140.0,0.0,1.0," ""(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.1618979275226593"" "
1, mujets, down,1,-2.4,2.4,140.0,200.0,0.0,1.0," ""(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.14713433384895325"" "
1, mujets, down,1,-2.4,2.4,200.0,300.0,0.0,1.0," ""(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.12043447047472"" "
1, mujets, down,1,-2.4,2.4,300.0,600.0,0.0,1.0," ""(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.12478215247392654"" "
1, mujets, down,1,-2.4,2.4,600.0,1000.0,0.0,1.0," ""(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.15648660063743591"" "
1, mujets, down,0,-2.4,2.4,20.0,30.0,0.0,1.0," ""(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.046408038586378098"" "
1, mujets, down,0,-2.4,2.4,30.0,50.0,0.0,1.0," ""(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.029962968081235886"" "
1, mujets, down,0,-2.4,2.4,50.0,70.0,0.0,1.0," ""(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.037935882806777954"" "
1, mujets, down,0,-2.4,2.4,70.0,100.0,0.0,1.0," ""(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.036053579300642014"" "
1, mujets, down,0,-2.4,2.4,100.0,140.0,0.0,1.0," ""(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.053965974599123001"" "
1, mujets, down,0,-2.4,2.4,140.0,200.0,0.0,1.0," ""(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.049044780433177948"" "
1, mujets, down,0,-2.4,2.4,200.0,300.0,0.0,1.0," ""(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.040144823491573334"" "
